mean,std,rms,peak_to_peak,iqr,skewness,kurtosis,source,label
-0.07055909662776308,1.0826894186074016,1.0822817938945186,4.593119780969513,1.7249406555037627,-0.2338871923700998,-0.7517599532304278,1_Goede_weg_tunnel_uni_1,1
0.02053520519778951,1.10734638007802,1.1047654140572336,4.3769266225424985,1.5511809438656123,-0.16821535778077465,-0.8163529560069223,1_Goede_weg_tunnel_uni_1,1
0.028381940102089658,1.0936806846120102,1.0913121859568358,4.569975624943602,1.6199569400769687,-0.10229478224909669,-0.8060024754109993,1_Goede_weg_tunnel_uni_1,1
-0.0056691420798758154,1.15577887471041,1.1528997451481415,4.897568919516746,1.6967327788506443,-0.23871049144720954,-0.7524067376620258,1_Goede_weg_tunnel_uni_1,1
-0.023082469156262712,1.1281197935917318,1.1255326728853028,5.049587900524941,1.6603654047024905,-0.21763225256332813,-0.6725423195499345,1_Goede_weg_tunnel_uni_1,1
-0.011490500717122902,1.1031499331834211,1.1004485938988262,5.44035692609681,1.717002183489026,-0.13242846926745588,-0.5767846987293104,1_Goede_weg_tunnel_uni_1,1
0.058240296153044845,0.8433245456346096,0.8432272765509107,5.44035692609681,0.8400088366741426,-0.3243816220351878,1.2841115281956652,1_Goede_weg_tunnel_uni_1,1
-0.01839599785715277,0.37805494851711957,0.3775570541189118,2.0292344713869115,0.4867393114964516,-0.2383423252015298,0.07740599706225648,1_Goede_weg_tunnel_uni_1,1
-0.007156972402823533,0.43070269757695334,0.4296842001814111,1.9452023104850722,0.5621450657011433,-0.15497187065655868,-0.5282851604990921,1_Goede_weg_tunnel_uni_1,1
0.03800963280958919,0.4665832660341802,0.4669648558604028,2.4772931302942136,0.5717341051935247,0.23453199224868299,0.330881065954002,1_Goede_weg_tunnel_uni_1,1
-0.01034688475605107,0.6595586826194735,0.6579890770854762,3.127343434988693,0.6509972227443118,-0.2085603887300863,0.4034924949579888,1_Goede_weg_tunnel_uni_1,1
-0.07758139525593372,0.8831993475398753,0.8843979618628961,4.287287266527208,1.2804400904808122,-0.19903258999333473,-0.47381672823714194,1_Goede_weg_tunnel_uni_1,1
0.04541361357430047,0.8746077191377867,0.8735996596619074,4.287287266527208,1.159454540566063,-0.2600107071665908,-0.2656681131343168,1_Goede_weg_tunnel_uni_1,1
0.05698480866092497,0.7938388455200067,0.7938995405662965,3.7305477028697487,1.0684713090583733,0.14605155189923263,-0.29707449766179783,1_Goede_weg_tunnel_uni_1,1
-0.05971393949835907,0.7532644395320907,0.7537479909457075,3.7525111792155066,0.9144978475416994,0.39547120924013424,0.18392442598360903,1_Goede_weg_tunnel_uni_1,1
-0.013274073979997825,0.9075726088782563,0.9053981451406782,4.800649169560655,1.181727190658095,-0.06682584799110118,0.056960940314831454,1_Goede_weg_tunnel_uni_1,1
0.023298738204062946,0.7950771865164177,0.7934291556643036,4.800649169560655,0.7463912509287076,-0.24698820446781422,1.254356994121931,1_Goede_weg_tunnel_uni_1,1
